ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
199-V	HSK 5	白	bái	white	白色 - báisè - white<br>白米饭 - bái mǐfàn - white rice<br>白天 - báitiān - daytime<br>白开水 - bái kāishuǐ - boiled water<br>白衣服 - bái yīfu - white clothes	color,daily	[sound:hsk1_白.wav]
2898-V	HSK 5	傍晚	bàngwǎn	dusk; late afternoon	傍晚时分 - bàngwǎn shífēn - At dusk<br>傍晚很美 - bàngwǎn hěn měi - The dusk is beautiful<br>傍晚去散步 - bàngwǎn qù sànbù - Go for a walk in the evening	noun,time,period	[sound:hsk5_傍晚.wav]
2899-V	HSK 5	半夜	bànyè	midnight; middle of the night	半夜醒来 - bànyè xǐng lái - Wake up in the middle of the night<br>半夜三更 - bànyè sāngēng - In the dead of night<br>都半夜了 - dōu bànyè le - It's already midnight	noun,time,night	[sound:hsk5_半夜.wav]
821-V	HSK 5	薄	báo	thin	很薄 - hěn báo - Very thin<br>纸很薄 - zhǐ hěn báo - Thin paper<br>薄衣服 - báo yīfu - Thin clothes	adjective	[sound:hsk1_薄.wav]
2900-V	HSK 5	宝	bǎo	treasure; precious	宝贝 - bǎobèi - Treasure, darling<br>珍宝 - zhēnbǎo - Precious treasure<br>国宝 - guóbǎo - National treasure	noun,adjective,value	[sound:hsk5_宝.wav]
2901-V	HSK 5	保	bǎo	to protect; to guarantee	保护 - bǎohù - Protect<br>保证 - bǎozhèng - Guarantee<br>保持 - bǎochí - Maintain	verb,protection,assurance	[sound:hsk5_保.wav]
2902-V	HSK 5	保安	bǎo'ān	security guard	保安人员 - bǎo'ān rényuán - Security personnel<br>当保安 - dāng bǎo'ān - Be a security guard<br>问保安 - wèn bǎo'ān - Ask the security guard	noun,work,safety	[sound:hsk5_保安.wav]
2903-V	HSK 5	宝贝	bǎobèi	treasure; darling	我的宝贝 - wǒ de bǎobèi - My treasure<br>宝贝，晚安 - bǎobèi, wǎn'ān - Good night, darling<br>这是我的宝贝 - zhè shì wǒ de bǎobèi - This is my treasure	noun,affection,value	[sound:hsk5_宝贝.wav]
1345-V	HSK 5	保持	bǎochí	to maintain	保持联系 - bǎochí liánxì - Stay in touch<br>保持健康 - bǎochí jiànkāng - keep healthy<br>保持稳定 - bǎochí wěndìng - maintain stability	verb	[sound:hsk1_保持.wav]
1509-V	HSK 5	保存	bǎocún	to save	保存文件 - bǎocún wénjiàn - save a file<br>保存照片 - bǎocún zhàopiàn - Save a photo<br>保存数据 - bǎocún shùjù - Save data	technology	[sound:hsk1_保存.wav]
2904-V	HSK 5	报到	bàodào	to check in; to register	新生报到 - xīnshēng bàodào - New student registration<br>去报到 - qù bàodào - Go to register<br>报到时间 - bàodào shíjiān - Check-in time	verb,administration,arrival	[sound:hsk5_报到.wav]
2905-V	HSK 5	报道	bàodào	report; to report	新闻报道 - xīnwén bàodào - News report<br>报道说 - bàodào shuō - The report says<br>媒体报道 - méitǐ bàodào - Media coverage	noun,verb,media	[sound:hsk5_报道.wav]
874-V	HSK 5	报告	bàogào	report	写报告 - xiě bàogào - Write a report<br>交报告 - jiāo bàogào - Submit a report<br>工作报告 - gōngzuò bàogào - Work report	work	[sound:hsk1_报告.wav]
2906-V	HSK 5	宝贵	bǎoguì	precious; of great value	宝贵的经验 - bǎoguì de jīngyàn - Precious experience<br>时间很宝贵 - shíjiān hěn bǎoguì - Time is precious<br>宝贵的机会 - bǎoguì de jīhuì - Precious opportunity	adjective,value,importance	[sound:hsk5_宝贵.wav]
2907-V	HSK 5	包裹	bāoguǒ	parcel; package	收到包裹 - shōudào bāoguǒ - Receive a parcel<br>寄包裹 - jì bāoguǒ - Send a parcel<br>包裹到了 - bāoguǒ dào le - The parcel has arrived	noun,object,shipping	[sound:hsk5_包裹.wav]
2908-V	HSK 5	包含	bāohán	to contain; to include	包含什么？ - bāohán shénme? - What does it contain?<br>这包含税吗？ - zhè bāohán shuì ma? - Does this include tax?<br>包含在内 - bāohán zài nèi - Included inside	verb,content,inclusion	[sound:hsk5_包含.wav]
1122-V	HSK 5	报警	bàojǐng	to call the police	快报警 - kuài bàojǐng - call the police<br>报警电话 - bàojǐng diànhuà - police emergency number<br>报警求助 - bàojǐng qiúzhù - call for police help	safety	[sound:hsk1_报警.wav]
1411-V	HSK 5	包括	bāokuò	to include	包括我 - bāokuò wǒ - including me<br>范围包括 - fànwéi bāokuò - encompassing<br>其中包括 - qízhōng bāokuò - included among	verb	[sound:hsk1_包括.wav]
2909-V	HSK 5	保留	bǎoliú	to keep; to preserve	保留意见 - bǎoliú yìjiàn - Reserve one's opinion<br>保留传统 - bǎoliú chuántǒng - Preserve tradition<br>保留权利 - bǎoliú quánlì - Reserve the right	verb,action,maintenance	[sound:hsk5_保留.wav]
1574-V	HSK 5	保险	bǎoxiǎn	insurance	买保险 - mǎi bǎoxiǎn - buy insurance<br>医疗保险 - yīliáo bǎoxiǎn - health insurance<br>保险公司 - bǎoxiǎn gōngsī - insurance company	money	[sound:hsk1_保险.wav]
2910-V	HSK 5	暴雨	bàoyǔ	heavy rain; rainstorm	暴雨来了 - bàoyǔ lái le - The storm is coming<br>暴雨警报 - bàoyǔ jǐngbào - Storm warning<br>下暴雨 - xià bàoyǔ - There is a rainstorm	noun,weather,rain	[sound:hsk5_暴雨.wav]
2911-V	HSK 5	抱怨	bàoyuàn	to complain	别抱怨 - bié bàoyuàn - Don't complain<br>他总是抱怨 - tā zǒngshì bàoyuàn - He complains all the time<br>抱怨什么？ - bàoyuàn shénme? - What are you complaining about?	verb,emotion,complaint	[sound:hsk5_抱怨.wav]
2912-V	HSK 5	保质期	bǎozhìqī	expiration date	保质期多久？ - bǎozhìqī duōjiǔ? - How long is the expiration date?<br>过了保质期 - guò le bǎozhìqī - Expired<br>保质期内 - bǎozhìqī nèi - Before the expiration date	noun,food,time	[sound:hsk5_保质期.wav]
1547-V	HSK 5	包装	bāozhuāng	packaging	包装很好 - bāozhuāng hěn hǎo - excellent packaging<br>产品包装 - chǎnpǐn bāozhuāng - product packaging<br>包装设计 - bāozhuāng shèjì - packaging design	shopping	[sound:hsk1_包装.wav]
2913-V	HSK 5	把握	bǎwò	to seize; to master; certainty	把握机会 - bǎwò jīhuì - Seize the opportunity<br>有把握 - yǒu bǎwò - Be confident<br>把握好时间 - bǎwò hǎo shíjiān - Manage time well	verb,noun,control	[sound:hsk5_把握.wav]
11485-V	HSK 5	背2	bèi	back; behind; to recite (by heart)	他在我背后 - tā zài wǒ bèihòu - he is behind me<br>背诵课文 - bèisòng kèwén - recite the text<br>背面朝上 - bèimiàn cháo shàng - back side facing up	noun,body,language	[sound:hsk5_背.wav]
2914-V	HSK 5	背后	bèihòu	behind; behind one's back	在背后 - zài bèihòu - Behind<br>背后说人 - bèihòu shuō rén - Talk behind someone's back<br>背后的故事 - bèihòu de gùshi - The story behind	noun,position,hidden	[sound:hsk5_背后.wav]
2915-V	HSK 5	背景	bèijǐng	background; context	背景音乐 - bèijǐng yīnyuè - Background music<br>文化背景 - wénhuà bèijǐng - Cultural background<br>了解背景 - liǎojiě bèijǐng - Understand the context	noun,information,context	[sound:hsk5_背景.wav]
2916-V	HSK 5	被子	bèizi	blanket; duvet	盖被子 - gài bèizi - Cover yourself with a duvet<br>被子很暖 - bèizi hěn nuǎn - The duvet is warm<br>洗被子 - xǐ bèizi - Wash the duvet	noun,bedding,object	[sound:hsk5_被子.wav]
2917-V	HSK 5	本2	běn	basic; one's own; essence; nature (sense of "fundamental")	本人 - běnrén - myself; the person in question<br>本质 - běnzhì - essence; nature<br>本身 - běnshēn - in itself; himself	noun,concept,abstract	[sound:hsk5_本.wav]
2918-V	HSK 5	本地	běndì	local	本地人 - běndì rén - Local resident<br>本地特产 - běndì tèchǎn - Local specialties<br>本地新闻 - běndì xīnwén - Local news	noun,adjective,place	[sound:hsk5_本地.wav]
2919-V	HSK 5	本领	běnlǐng	skill; talent	有本领 - yǒu běnlǐng - Have talent<br>学本领 - xué běnlǐng - Learn skills<br>真本领 - zhēn běnlǐng - True skill	noun,ability,skill	[sound:hsk5_本领.wav]
2920-V	HSK 5	本人	běnrén	oneself; in person	本人亲自 - běnrén qīnzì - In person<br>需要本人 - xūyào běnrén - Requires personal presence<br>本人签名 - běnrén qiānmíng - Personal signature	pronoun,person,identity	[sound:hsk5_本人.wav]
1408-V	HSK 5	本质	běnzhì	essence	本质问题 - běnzhì wèntí - essential question<br>事物本质 - shìwù běnzhì - essence of things<br>揭示本质 - jiēshì běnzhì - reveal the essence	noun	[sound:hsk1_本质.wav]
2921-V	HSK 5	必	bì	certainly; must	必须 - bìxū - Must, have to<br>必定 - bìdìng - Certainly<br>必然 - bìrán - Inevitable	adverb,necessity,obligation	[sound:hsk5_必.wav]
2922-V	HSK 5	便	biàn	then; so; convenient	方便 - fāngbiàn - Convenient<br>便宜 - piányi - Cheap<br>随便 - suíbiàn - As one likes	conjunction,adjective,convenience	[sound:hsk5_便.wav]
2923-V	HSK 5	变动	biàndòng	change; modification	有变动 - yǒu biàndòng - There are changes<br>时间变动 - shíjiān biàndòng - Schedule change<br>计划变动 - jìhuà biàndòng - Plan change	noun,verb,modification	[sound:hsk5_变动.wav]
2924-V	HSK 5	便利	biànlì	convenient; handy	很便利 - hěn biànlì - Very convenient<br>交通便利 - jiāotōng biànlì - Convenient transportation<br>便利服务 - biànlì fúwù - Convenient service	adjective,convenience,ease	[sound:hsk5_便利.wav]
2925-V	HSK 5	便利店	biànlìdiàn	convenience store	去便利店 - qù biànlìdiàn - Go to the convenience store<br>便利店在哪里？ - biànlìdiàn zài nǎlǐ? - Where is the convenience store?<br>24小时便利店 - 24 xiǎoshí biànlìdiàn - 24-hour convenience store	noun,commerce,place	[sound:hsk5_便利店.wav]
1321-V	HSK 5	表达	biǎodá	to express	表达感谢 - biǎodá gǎnxiè - Express my gratitude<br>表达意见 - biǎodá yìjiàn - Express my opinion<br>清楚表达 - qīngchu biǎodá - Express clearly	verb	[sound:hsk1_表达.wav]
2926-V	HSK 5	表面	biǎomiàn	surface; appearance	表面上 - biǎomiàn shàng - On the surface<br>表面光滑 - biǎomiàn guānghuá - Smooth surface<br>只看表面 - zhǐ kàn biǎomiàn - Only see the surface	noun,exterior,appearance	[sound:hsk5_表面.wav]
2927-V	HSK 5	表明	biǎomíng	to indicate; to show	表明态度 - biǎomíng tàidu - Express one's attitude<br>这表明 - zhè biǎomíng - This indicates<br>表明意见 - biǎomíng yìjiàn - Express one's opinion	verb,communication,demonstration	[sound:hsk5_表明.wav]
1378-V	HSK 5	表情	biǎoqíng	expression	面部表情 - miànbù biǎoqíng - facial expression<br>表情丰富 - biǎoqíng fēngfù - varied expressions<br>表情包 - biǎoqíngbāo - emoji stickers	noun	[sound:hsk1_表情.wav]
2928-V	HSK 5	标题	biāotí	title	文章标题 - wénzhāng biāotí - Article title<br>写标题 - xiě biāotí - Write the title<br>标题是什么？ - biāotí shì shénme? - What is the title?	noun,text,heading	[sound:hsk5_标题.wav]
2929-V	HSK 5	标志	biāozhì	symbol; sign	品牌标志 - pǐnpái biāozhì - Brand logo<br>交通标志 - jiāotōng biāozhì - Traffic sign<br>标志性建筑 - biāozhìxìng jiànzhù - Iconic building	noun,symbol,identification	[sound:hsk5_标志.wav]
2930-V	HSK 5	彼此	bǐcǐ	each other; mutually	彼此帮助 - bǐcǐ bāngzhù - Help each other<br>彼此了解 - bǐcǐ liǎojiě - Know each other<br>彼此尊重 - bǐcǐ zūnzhòng - Respect each other	pronoun,relationship,reciprocity	[sound:hsk5_彼此.wav]
2057-CSV	HSK 5	别2	bié	pin; don't (imperative); other	别别针 - biézhēn - pin<br>你别走 - nǐ bié zǒu - Don't go<br>别急，慢慢来 - bié jí, mànmàn lái - Don't worry, take your time<br>别的事情 - bié de shìqing - Other things<br>别提了 - bié tí le - Don't even bring it up	verb,grammar,negation	[sound:hsk5_别2.wav]
2932-V	HSK 5	比分	bǐfēn	score	比分是多少？ - bǐfēn shì duōshao? - What is the score?<br>比分平 - bǐfēn píng - Draw<br>最终比分 - zuìzhōng bǐfēn - Final score	noun,sport,result	[sound:hsk5_比分.wav]
642-V	HSK 5	毕竟	bìjìng	after all	毕竟是第一次，别太紧张 - bìjìng shì dì yī cì, bié tài jǐnzhāng - It's the first time after all, don't stress<br>他毕竟还是个孩子 - tā bìjìng háishi ge háizi - He's still a child after all<br>毕竟我们是朋友 - bìjìng wǒmen shì péngyou - We're friends after all<br>毕竟努力了，没什么遗憾 - bìjìng nǔlì le, méi shénme yíhàn - At least we tried, no regrets<br>他毕竟有经验 - tā bìjìng yǒu jīngyàn - He has experience after all	adverb	[sound:hsk1_毕竟.wav]
1405-V	HSK 5	比例	bǐlì	proportion	比例失调 - bǐlì shītiáo - disproportionate<br>按比例 - àn bǐlì - in proportion<br>比例协调 - bǐlì xiétiáo - balanced proportion	noun	[sound:hsk1_比例.wav]
2933-V	HSK 5	避免	bìmiǎn	to avoid	避免错误 - bìmiǎn cuòwù - Avoid mistakes<br>无法避免 - wúfǎ bìmiǎn - Unavoidable<br>避免麻烦 - bìmiǎn máfan - Avoid trouble	verb,action,prevention	[sound:hsk5_避免.wav]
2934-V	HSK 5	闭幕式	bìmùshì	closing ceremony	闭幕式开始 - bìmùshì kāishǐ - The closing ceremony begins<br>奥运闭幕式 - àoyùn bìmùshì - Olympic closing ceremony<br>参加闭幕式 - cānjiā bìmùshì - Attend the closing ceremony	noun,event,end	[sound:hsk5_闭幕式.wav]
2935-V	HSK 5	饼	bǐng	flatbread; flat cake	月饼 - yuèbǐng - Moon cake<br>煎饼 - jiānbǐng - Chinese crepe<br>饼干 - bǐnggān - Biscuit	noun,food,pastry	[sound:hsk5_饼.wav]
2936-V	HSK 5	病房	bìngfáng	hospital room	住在病房 - zhù zài bìngfáng - Be hospitalized<br>病房号码 - bìngfáng hàomǎ - Room number<br>去病房看望 - qù bìngfáng kànwàng - Go visit in hospital	noun,health,place	[sound:hsk5_病房.wav]
2937-V	HSK 5	病情	bìngqíng	medical condition; illness	病情好转 - bìngqíng hǎozhuǎn - The condition is improving<br>病情严重 - bìngqíng yánzhòng - Serious condition<br>了解病情 - liǎojiě bìngqíng - Understand the condition	noun,health,state	[sound:hsk5_病情.wav]
1437-V	HSK 5	必然	bìrán	inevitable	必然结果 - bìrán jiéguǒ - inevitable result<br>必然会 - bìrán huì - Will necessarily<br>必然趋势 - bìrán qūshì - Inevitable trend	adverb	[sound:hsk1_必然.wav]
2938-V	HSK 5	必需	bìxū	indispensable; necessary	必需品 - bìxūpǐn - Essential items<br>生活必需 - shēnghuó bìxū - Life necessities<br>必需的东西 - bìxū de dōngxi - Indispensable things	adjective,necessity,obligation	[sound:hsk5_必需.wav]
2939-V	HSK 5	必要	bìyào	necessary	有必要 - yǒu bìyào - It's necessary<br>没必要 - méi bìyào - It's not necessary<br>必要的准备 - bìyào de zhǔnbèi - Necessary preparation	adjective,necessity,importance	[sound:hsk5_必要.wav]
2940-V	HSK 5	比喻	bǐyù	metaphor; comparison	打比喻 - dǎ bǐyù - Make a comparison<br>比喻说法 - bǐyù shuōfǎ - Metaphorical expression<br>用比喻 - yòng bǐyù - Use a metaphor	noun,verb,rhetoric	[sound:hsk5_比喻.wav]
2941-V	HSK 5	拨打	bōdǎ	to dial; to call	拨打电话 - bōdǎ diànhuà - Make a call<br>请拨打 - qǐng bōdǎ - Please call<br>拨打客服 - bōdǎ kèfú - Call customer service	verb,phone,communication	[sound:hsk5_拨打.wav]
2942-V	HSK 5	玻璃	bōli	glass	玻璃杯 - bōli bēi - Glass (cup)<br>玻璃窗 - bōli chuāng - Glass window<br>玻璃碎了 - bōli suì le - The glass broke	noun,material,object	[sound:hsk5_玻璃.wav]
587-V	HSK 5	博物馆	bówùguǎn	museum	周末去博物馆看展览 - zhōumò qù bówùguǎn kàn zhǎnlǎn - This weekend we're going to the museum to see the exhibition<br>这个博物馆免费参观 - zhège bówùguǎn miǎnfèi cānguān - This museum is free<br>故宫博物院是世界上最大的博物馆之一 - gùgōng bówùyuàn shì shìjiè shàng zuì dà de bówùguǎn zhīyī - The Forbidden City is one of the largest museums in the world<br>博物馆几点关门？ - bówùguǎn jǐ diǎn guānmén? - What time does the museum close?<br>带孩子去博物馆学习 - dài háizi qù bówùguǎn xuéxí - Take children to the museum to learn	place	[sound:hsk1_博物馆.wav]
2943-V	HSK 5	补充	bǔchōng	to supplement; to add	补充说明 - bǔchōng shuōmíng - Add explanation<br>补充水分 - bǔchōng shuǐfèn - Hydrate<br>补充一点 - bǔchōng yìdiǎn - Add something	verb,addition,complement	[sound:hsk5_补充.wav]
2944-V	HSK 5	不得了	bùdéliǎo	terrible; extraordinary	高兴得不得了 - gāoxìng de bùdéliǎo - Extremely happy<br>忙得不得了 - máng de bùdéliǎo - Extremely busy<br>热得不得了 - rè de bùdéliǎo - Terribly hot	adjective,degree,intensity	[sound:hsk5_不得了.wav]
2945-V	HSK 5	不符	bùfú	to not match	与事实不符 - yǔ shìshí bùfú - Does not match the facts<br>不符合要求 - bù fúhé yāoqiú - Does not meet the requirements<br>名不符实 - míng bù fú shí - The name does not match reality	verb,difference,mismatch	[sound:hsk5_不符.wav]
2946-V	HSK 5	不利	búlì	unfavorable	不利因素 - búlì yīnsù - Unfavorable factor<br>对健康不利 - duì jiànkāng búlì - Bad for health<br>处于不利地位 - chǔyú búlì dìwèi - Be in an unfavorable position	adjective,situation,negative	[sound:hsk5_不利.wav]
2947-V	HSK 5	不良	bùliáng	bad; defective	不良习惯 - bùliáng xíguàn - Bad habit<br>不良影响 - bùliáng yǐngxiǎng - Bad influence<br>不良反应 - bùliáng fǎnyìng - Adverse reaction	adjective,quality,negative	[sound:hsk5_不良.wav]
2948-V	HSK 5	不然	bùrán	otherwise; or else	不然就 - bùrán jiù - Otherwise then<br>快走，不然迟到 - kuài zǒu, bùrán chídào - Hurry up, or else you'll be late<br>要不然 - yàobùrán - Otherwise	conjunction,condition,alternative	[sound:hsk5_不然.wav]
2949-V	HSK 5	不幸	búxìng	misfortune; unfortunately	不幸的是 - búxìng de shì - Unfortunately<br>不幸的事 - búxìng de shì - Unfortunate event<br>遭遇不幸 - zāoyù búxìng - Suffer a misfortune	noun,adverb,negative	[sound:hsk5_不幸.wav]
2950-V	HSK 5	步行	bùxíng	to walk; to go on foot	步行去 - bùxíng qù - Go there on foot<br>步行十分钟 - bùxíng shí fēnzhōng - Ten minutes on foot<br>步行街 - bùxíngjiē - Pedestrian street	verb,movement,displacement	[sound:hsk5_步行.wav]
2951-V	HSK 5	不要紧	búyàojǐn	it doesn't matter	不要紧的 - búyàojǐn de - It doesn't matter<br>迟到一会儿不要紧 - chídào yíhuìr búyàojǐn - It doesn't matter to be a little late<br>没关系，不要紧 - méi guānxi, búyàojǐn - No problem, it doesn't matter	expression,reassurance,minimization	[sound:hsk5_不要紧.wav]
2952-V	HSK 5	不足	bùzú	insufficient; to lack	经验不足 - jīngyàn bùzú - Lack of experience<br>准备不足 - zhǔnbèi bùzú - Insufficient preparation<br>不足之处 - bùzú zhī chù - Weak points	adjective,verb,insufficiency	[sound:hsk5_不足.wav]
2953-V	HSK 5	才2	cái	talent; ability	人才 - réncái - Talent, talented person<br>天才 - tiāncái - Genius<br>才华 - cáihuá - Artistic talent	noun,ability,intelligence	[sound:hsk5_才.wav]
2954-V	HSK 5	采访	cǎifǎng	to interview	采访记者 - cǎifǎng jìzhě - Interview journalist<br>接受采访 - jiēshòu cǎifǎng - Accept an interview<br>去采访 - qù cǎifǎng - Go to interview	verb,noun,media	[sound:hsk5_采访.wav]
2955-V	HSK 5	裁判	cáipàn	referee	裁判员 - cáipànyuán - Referee<br>裁判的决定 - cáipàn de juédìng - Referee's decision<br>主裁判 - zhǔ cáipàn - Head referee	noun,sport,judgment	[sound:hsk5_裁判.wav]
2956-V	HSK 5	采取	cǎiqǔ	to adopt; to take (measures)	采取措施 - cǎiqǔ cuòshī - Take measures<br>采取行动 - cǎiqǔ xíngdòng - Take action<br>采取办法 - cǎiqǔ bànfǎ - Adopt a method	verb,action,decision	[sound:hsk5_采取.wav]
2957-V	HSK 5	彩色	cǎisè	in color; multicolored	彩色照片 - cǎisè zhàopiàn - Color photo<br>彩色电视 - cǎisè diànshì - Color television<br>彩色的 - cǎisè de - Colorful	adjective,color,visual	[sound:hsk5_彩色.wav]
2958-V	HSK 5	采用	cǎiyòng	to adopt; to use	采用新方法 - cǎiyòng xīn fāngfǎ - Adopt a new method<br>采用技术 - cǎiyòng jìshù - Use a technology<br>采用什么方式？ - cǎiyòng shénme fāngshì? - What method to use?	verb,use,choice	[sound:hsk5_采用.wav]
2959-V	HSK 5	藏	cáng	to hide; to conceal	藏起来 - cáng qǐlai - Hide<br>把钱藏好 - bǎ qián cáng hǎo - Hide the money well<br>藏在哪里？ - cáng zài nǎlǐ? - Where is it hidden?	verb,action,secret	[sound:hsk5_藏.wav]
2960-V	HSK 5	参考	cānkǎo	reference; to consult	参考资料 - cānkǎo zīliào - Reference materials<br>供参考 - gōng cānkǎo - For reference<br>参考书 - cānkǎoshū - Reference book	noun,verb,information	[sound:hsk5_参考.wav]
2961-V	HSK 5	餐饮	cānyǐn	catering; food and beverage	餐饮服务 - cānyǐn fúwù - Catering service<br>餐饮业 - cānyǐnyè - Food and beverage industry<br>餐饮费用 - cānyǐn fèiyòng - Catering costs	noun,food,service	[sound:hsk5_餐饮.wav]
2962-V	HSK 5	参与	cānyù	to participate	参与活动 - cānyù huódòng - Participate in an activity<br>积极参与 - jījí cānyù - Actively participate<br>参与讨论 - cānyù tǎolùn - Participate in a discussion	verb,action,involvement	[sound:hsk5_参与.wav]
2963-V	HSK 5	操作	cāozuò	to operate; to handle	操作方法 - cāozuò fāngfǎ - Operating method<br>简单操作 - jiǎndān cāozuò - Simple operation<br>操作系统 - cāozuò xìtǒng - Operating system	verb,noun,technique	[sound:hsk5_操作.wav]
2964-V	HSK 5	册	cè	volume; tome	一册书 - yì cè shū - One volume<br>上册下册 - shàngcè xiàcè - First and second volume<br>画册 - huàcè - Picture album	classifier,book,quantity	[sound:hsk5_册.wav]
2965-V	HSK 5	测	cè	to measure; to test	测试 - cèshì - Test<br>测量 - cèliáng - Measure<br>体温测一下 - tǐwēn cè yíxià - Take the temperature	verb,measure,evaluation	[sound:hsk5_测.wav]
2966-V	HSK 5	曾	céng	once; formerly	曾经 - céngjīng - Formerly<br>曾经去过 - céngjīng qù guò - Have been there before<br>曾说过 - céng shuō guò - Have said before	adverb,time,past	[sound:hsk5_曾.wav]
2967-V	HSK 5	曾经	céngjīng	once; formerly	曾经是 - céngjīng shì - Was once<br>我曾经去过 - wǒ céngjīng qù guò - I have been there before<br>曾经很流行 - céngjīng hěn liúxíng - It was very popular once	adverb,time,past	[sound:hsk5_曾经.wav]
2968-V	HSK 5	测试	cèshì	test; to test	进行测试 - jìnxíng cèshì - Conduct a test<br>测试结果 - cèshì jiéguǒ - Test results<br>水平测试 - shuǐpíng cèshì - Level test	noun,verb,evaluation	[sound:hsk5_测试.wav]
2969-V	HSK 5	插	chā	to insert; to plug in	插电源 - chā diànyuán - Plug in<br>插花 - chāhuā - Flower arrangement<br>插进去 - chā jìnqù - Insert	verb,action,connection	[sound:hsk5_插.wav]
2970-V	HSK 5	差别	chābié	difference	有差别 - yǒu chābié - There is a difference<br>差别很大 - chābié hěn dà - Big difference<br>没什么差别 - méi shénme chābié - No difference	noun,distinction,comparison	[sound:hsk5_差别.wav]
2971-V	HSK 5	拆	chāi	to disassemble; to open	拆开 - chāi kāi - Open, undo<br>拆包裹 - chāi bāoguǒ - Open a parcel<br>拆掉 - chāi diào - Disassemble	verb,action,separation	[sound:hsk5_拆.wav]
2972-V	HSK 5	差距	chājù	gap; difference	差距很大 - chājù hěn dà - Big gap<br>缩小差距 - suōxiǎo chājù - Reduce the gap<br>贫富差距 - pínfù chājù - Wealth gap	noun,distinction,measure	[sound:hsk5_差距.wav]
2973-V	HSK 5	产	chǎn	to produce; product	生产 - shēngchǎn - Produce<br>产品 - chǎnpǐn - Product<br>产地 - chǎndì - Place of production	verb,noun,production	[sound:hsk5_产.wav]
2974-V	HSK 5	长处	chángchù	strong point; quality	发挥长处 - fāhuī chángchù - Bring out one's strong points<br>每个人都有长处 - měi gè rén dōu yǒu chángchù - Everyone has their qualities<br>这是他的长处 - zhè shì tā de chángchù - This is his strong point	noun,quality,advantage	[sound:hsk5_长处.wav]
2975-V	HSK 5	长度	chángdù	length	长度是多少？ - chángdù shì duōshao? - What is the length?<br>测量长度 - cèliáng chángdù - Measure the length<br>长度单位 - chángdù dānwèi - Unit of length	noun,measure,dimension	[sound:hsk5_长度.wav]
2976-V	HSK 5	长久	chángjiǔ	lasting; long-term	长久以来 - chángjiǔ yǐlái - For a long time<br>长久的友谊 - chángjiǔ de yǒuyì - Lasting friendship<br>不能长久 - bù néng chángjiǔ - It can't last	adjective,time,duration	[sound:hsk5_长久.wav]
