ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
4255-V	HSK 6	百分点	bǎifēndiǎn	percentage point	增长了两个百分点 - zēngzhǎng le liǎng gè bǎifēndiǎn - Increased by two percentage points<br>下降了三个百分点 - xiàjiàng le sān gè bǎifēndiǎn - Dropped by three points<br>提高百分点 - tígāo bǎifēndiǎn - Increase percentage points	noun,mathematics,economy	[sound:hsk6_百分点.wav]
4256-V	HSK 6	百货	bǎihuò	general merchandise; department store	百货商店 - bǎihuò shāngdiàn - Department store<br>百货公司 - bǎihuò gōngsī - Retail company<br>百货大楼 - bǎihuò dàlóu - Shopping mall	noun,commerce,shopping	[sound:hsk6_百货.wav]
4257-V	HSK 6	白领	báilǐng	white-collar; office worker	白领阶层 - báilǐng jiēcéng - The white-collar class<br>她是一个白领 - tā shì yí gè báilǐng - She is an office worker<br>白领工作 - báilǐng gōngzuò - Office work	noun,work,society	[sound:hsk6_白领.wav]
4258-V	HSK 6	拜年	bàinián	to wish someone a happy new year	过年拜年 - guònián bàinián - Wish a happy new year during the New Year<br>去亲戚家拜年 - qù qīnqi jiā bàinián - Go to relatives' homes to give new year greetings<br>拜年的习俗 - bàinián de xísú - The custom of new year greetings	verb,festival,tradition,culture	[sound:hsk6_拜年.wav]
4259-V	HSK 6	摆脱	bǎituō	to get rid of; to free oneself from	摆脱困境 - bǎituō kùnjìng - Get out of a difficult situation<br>摆脱束缚 - bǎituō shùfù - Free oneself from constraints<br>摆脱贫困 - bǎituō pínkùn - Escape poverty	verb,action,freedom	[sound:hsk6_摆脱.wav]
4260-V	HSK 6	版	bǎn	edition; page	第一版 - dì yī bǎn - First edition<br>出版 - chūbǎn - To publish<br>头版新闻 - tóubǎn xīnwén - Front-page news	noun,edition,media	[sound:hsk6_版.wav]
4261-V	HSK 6	版本	bǎnběn	version; edition	最新版本 - zuìxīn bǎnběn - Latest version<br>不同版本 - bùtóng bǎnběn - Different versions<br>更新版本 - gēngxīn bǎnběn - Update the version	noun,technology,edition	[sound:hsk6_版本.wav]
4262-V	HSK 6	棒球	bàngqiú	baseball	打棒球 - dǎ bàngqiú - Play baseball<br>棒球比赛 - bàngqiú bǐsài - Baseball game<br>棒球队 - bàngqiú duì - Baseball team	noun,sport,leisure	[sound:hsk6_棒球.wav]
4263-V	HSK 6	榜样	bǎngyàng	example; role model	做榜样 - zuò bǎngyàng - Set an example<br>他是我的榜样 - tā shì wǒ de bǎngyàng - He is my role model<br>学习的榜样 - xuéxí de bǎngyàng - A model for learning	noun,education,morality	[sound:hsk6_榜样.wav]
4264-V	HSK 6	伴随	bànsuí	to accompany; to follow	伴随着音乐 - bànsuí zhe yīnyuè - Accompanied by music<br>成长伴随着困难 - chéngzhǎng bànsuí zhe kùnnan - Growing up comes with difficulties<br>伴随终身 - bànsuí zhōngshēn - Accompany one's whole life	verb,relationship,accompaniment	[sound:hsk6_伴随.wav]
4265-V	HSK 6	扮演	bànyǎn	to play (a role); to portray	扮演角色 - bànyǎn juésè - Play a role<br>她扮演了公主 - tā bànyǎn le gōngzhǔ - She played the role of the princess<br>扮演重要角色 - bànyǎn zhòngyào juésè - Play an important role	verb,art,cinema,theater	[sound:hsk6_扮演.wav]
4266-V	HSK 6	爆	bào	to explode; to burst	爆炸 - bàozhà - To explode<br>气球爆了 - qìqiú bào le - The balloon burst<br>爆满 - bàomǎn - Packed to capacity	verb,action,intensity	[sound:hsk6_爆.wav]
4267-V	HSK 6	爆发	bàofā	to break out; to erupt	战争爆发了 - zhànzhēng bàofā le - The war broke out<br>疾病爆发 - jíbìng bàofā - Epidemic outbreak<br>火山爆发 - huǒshān bàofā - Volcanic eruption	verb,event,conflict	[sound:hsk6_爆发.wav]
4268-V	HSK 6	保管	bǎoguǎn	to keep; to store; to be responsible for	保管好你的东西 - bǎoguǎn hǎo nǐ de dōngxi - Keep your things safe<br>保管文件 - bǎoguǎn wénjiàn - Store documents<br>财务保管 - cáiwù bǎoguǎn - Financial custody	verb,responsibility,security	[sound:hsk6_保管.wav]
4269-V	HSK 6	保健	bǎojiàn	health care; hygiene	保健品 - bǎojiànpǐn - Health products<br>注意保健 - zhùyì bǎojiàn - Pay attention to one's health<br>保健知识 - bǎojiàn zhīshi - Health knowledge	noun,health,medicine	[sound:hsk6_保健.wav]
4270-V	HSK 6	报刊	bàokān	press; newspapers and magazines	报刊杂志 - bàokān zázhì - Newspapers and magazines<br>阅读报刊 - yuèdú bàokān - Read the press<br>报刊亭 - bàokāntíng - Newspaper kiosk	noun,media,information	[sound:hsk6_报刊.wav]
4271-V	HSK 6	暴力	bàolì	violence	暴力行为 - bàolì xíngwéi - Act of violence<br>反对暴力 - fǎnduì bàolì - Oppose violence<br>家庭暴力 - jiātíng bàolì - Domestic violence	noun,society,crime	[sound:hsk6_暴力.wav]
4272-V	HSK 6	暴露	bàolù	to expose; to reveal; to lay bare	暴露问题 - bàolù wèntí - Reveal problems<br>暴露在阳光下 - bàolù zài yángguāng xià - Exposed to sunlight<br>暴露身份 - bàolù shēnfèn - Reveal one's identity	verb,revelation,security	[sound:hsk6_暴露.wav]
4273-V	HSK 6	保暖	bǎonuǎn	to keep warm; to protect from the cold	注意保暖 - zhùyì bǎonuǎn - Be careful to stay warm<br>保暖衣服 - bǎonuǎn yīfu - Warm clothing<br>保暖措施 - bǎonuǎn cuòshī - Measures to protect against the cold	verb,health,clothing,winter	[sound:hsk6_保暖.wav]
4274-V	HSK 6	报社	bàoshè	newspaper editorial office; press house	报社记者 - bàoshè jìzhě - Press journalist<br>在报社工作 - zài bàoshè gōngzuò - Work at a newspaper<br>报社编辑 - bàoshè biānjí - Newspaper editor	noun,media,work	[sound:hsk6_报社.wav]
1553-V	HSK 6	保修	bǎoxiū	warranty	保修期 - bǎoxiūqī - Warranty period<br>保修服务 - bǎoxiū fúwù - Warranty service<br>保修范围 - bǎoxiū fànwéi - Warranty coverage	shopping	[sound:hsk1_保修.wav]
4275-V	HSK 6	爆炸	bàozhà	to explode; explosion	炸弹爆炸了 - zhàdàn bàozhà le - The bomb exploded<br>爆炸声 - bàozhà shēng - Sound of explosion<br>爆炸事故 - bàozhà shìgù - Explosion accident	verb,noun,danger,event	[sound:hsk6_爆炸.wav]
4276-V	HSK 6	保障	bǎozhàng	to guarantee; to protect; guarantee	社会保障 - shèhuì bǎozhàng - Social security<br>保障权利 - bǎozhàng quánlì - Guarantee rights<br>保障安全 - bǎozhàng ānquán - Guarantee safety	verb,noun,society,rights	[sound:hsk6_保障.wav]
4277-V	HSK 6	被动	bèidòng	passive	被动接受 - bèidòng jiēshòu - Accept passively<br>陷入被动 - xiànrù bèidòng - Fall into a passive position<br>被动局面 - bèidòng júmiàn - Passive situation	adjective,attitude,grammar	[sound:hsk6_被动.wav]
637-V	HSK 6	悲观	bēiguān	pessimistic	很悲观 - hěn bēiguān - very pessimistic<br>悲观的人 - bēiguān de rén - pessimistic people	adjective	[sound:hsk1_悲观.wav]
4278-V	HSK 6	北极	běijí	North Pole; Arctic	北极熊 - běijí xióng - Polar bear<br>北极圈 - běijí quān - Arctic Circle<br>北极探险 - běijí tànxiǎn - Arctic exploration	noun,geography,nature	[sound:hsk6_北极.wav]
4279-V	HSK 6	悲剧	bēijù	tragedy	悲剧人物 - bēijù rénwù - Tragic character<br>这是一个悲剧 - zhè shì yí gè bēijù - This is a tragedy<br>悲剧结局 - bēijù jiéjú - Tragic ending	noun,literature,emotion	[sound:hsk6_悲剧.wav]
4280-V	HSK 6	北美洲	Běiměizhōu	North America	北美洲国家 - Běiměizhōu guójiā - North American countries<br>我去过北美洲 - wǒ qù guò Běiměizhōu - I have been to North America<br>北美洲文化 - Běiměizhōu wénhuà - North American culture	noun,geography,continent	[sound:hsk6_北美洲.wav]
4281-V	HSK 6	被迫	bèipò	to be forced; to be compelled	被迫离开 - bèipò líkāi - Be forced to leave<br>他被迫放弃 - tā bèipò fàngqì - He was forced to give up<br>被迫接受 - bèipò jiēshòu - Be forced to accept	verb,constraint,situation	[sound:hsk6_被迫.wav]
4282-V	HSK 6	悲伤	bēishāng	sad; sorrowful; grief	感到悲伤 - gǎndào bēishāng - Feel sad<br>悲伤的故事 - bēishāng de gùshi - A sad story<br>悲伤的表情 - bēishāng de biǎoqíng - Expression of sadness	adjective,emotion,feeling	[sound:hsk6_悲伤.wav]
4283-V	HSK 6	背心	bèixīn	vest; tank top; undershirt	穿背心 - chuān bèixīn - Wear a tank top<br>一件背心 - yí jiàn bèixīn - A vest<br>运动背心 - yùndòng bèixīn - Sports tank top	noun,clothing,daily	[sound:hsk6_背心.wav]
4284-V	HSK 6	备用	bèiyòng	spare; backup; reserve	备用钥匙 - bèiyòng yàoshi - Spare key<br>备用电池 - bèiyòng diànchí - Spare battery<br>备用方案 - bèiyòng fāng'àn - Backup plan	adjective,preparation,security	[sound:hsk6_备用.wav]
4285-V	HSK 6	倍增	bèizēng	to double; to increase considerably	信心倍增 - xìnxīn bèizēng - Confidence doubled<br>产量倍增 - chǎnliàng bèizēng - Production doubled<br>压力倍增 - yālì bèizēng - Pressure increased considerably	verb,quantity,increase	[sound:hsk6_倍增.wav]
4286-V	HSK 6	本能	běnnéng	instinct; instinctive	本能反应 - běnnéng fǎnyìng - Instinctive reaction<br>出于本能 - chūyú běnnéng - Out of instinct<br>生存本能 - shēngcún běnnéng - Survival instinct	noun,psychology,nature	[sound:hsk6_本能.wav]
4287-V	HSK 6	奔跑	bēnpǎo	to run	在操场上奔跑 - zài cāochǎng shàng bēnpǎo - Run on the sports field<br>孩子们在奔跑 - háizimen zài bēnpǎo - The children are running<br>奔跑的速度 - bēnpǎo de sùdù - Running speed	verb,movement,sport	[sound:hsk6_奔跑.wav]
4288-V	HSK 6	本身	běnshēn	in itself; itself; himself	问题本身 - wèntí běnshēn - The problem itself<br>这本身就是错的 - zhè běnshēn jiù shì cuò de - This is in itself a mistake<br>事物本身 - shìwù běnshēn - The thing itself	pronoun,philosophy,logic	[sound:hsk6_本身.wav]
4289-V	HSK 6	本土	běntǔ	local; indigenous; domestic	本土文化 - běntǔ wénhuà - Local culture<br>本土企业 - běntǔ qǐyè - Local enterprise<br>本土品牌 - běntǔ pǐnpái - Local brand	adjective,geography,culture	[sound:hsk6_本土.wav]
4290-V	HSK 6	闭	bì	to close; to shut	闭上眼睛 - bì shàng yǎnjing - Close one's eyes<br>闭嘴 - bì zuǐ - Shut your mouth<br>闭幕 - bìmù - Close (a ceremony)	verb,action,daily	[sound:hsk6_闭.wav]
4291-V	HSK 6	避	bì	to avoid; to dodge	避开危险 - bì kāi wēixiǎn - Avoid danger<br>避雨 - bì yǔ - Shelter from the rain<br>避而不谈 - bì ér bù tán - Avoid talking about it	verb,action,protection	[sound:hsk6_避.wav]
4292-V	HSK 6	逼	bī	to force; to compel; to press	逼他做 - bī tā zuò - Force him to do it<br>别逼我 - bié bī wǒ - Don't force me<br>逼迫 - bīpò - To coerce	verb,constraint,pressure	[sound:hsk6_逼.wav]
4293-V	HSK 6	编	biān	to compile; to write; to braid; to make up	编故事 - biān gùshi - Make up a story<br>编辫子 - biān biànzi - Braid a plait<br>编写教材 - biānxiě jiàocái - Write a textbook	verb,creation,writing	[sound:hsk6_编.wav]
4294-V	HSK 6	遍地	biàndì	everywhere; all over the ground	遍地鲜花 - biàndì xiānhuā - Flowers everywhere<br>遍地都是 - biàndì dōu shì - It's everywhere<br>遍地开花 - biàndì kāihuā - Blossom everywhere (fig.)	adverb,place,quantity	[sound:hsk6_遍地.wav]
4295-V	HSK 6	编辑	biānjí	to edit; to compile; editor; editor-in-chief	编辑文章 - biānjí wénzhāng - Edit an article<br>他是编辑 - tā shì biānjí - He is an editor<br>编辑部 - biānjíbù - Editorial department	verb,noun,media,work	[sound:hsk6_编辑.wav]
4296-V	HSK 6	便捷	biànjié	convenient; handy; fast	便捷的交通 - biànjié de jiāotōng - Convenient transportation<br>使用起来很便捷 - shǐyòng qǐlái hěn biànjié - Convenient to use<br>便捷服务 - biànjié fúwù - Fast service	adjective,convenience,technology	[sound:hsk6_便捷.wav]
4297-V	HSK 6	编写	biānxiě	to write; to compile; to draft	编写教材 - biānxiě jiàocái - Write a textbook<br>编写报告 - biānxiě bàogào - Draft a report<br>编写程序 - biānxiě chéngxù - Write a program	verb,writing,work	[sound:hsk6_编写.wav]
4298-V	HSK 6	变质	biànzhì	to deteriorate; to spoil; to go bad	食物变质了 - shíwù biànzhì le - The food has gone bad<br>牛奶变质 - niúnǎi biànzhì - The milk has turned<br>防止变质 - fángzhǐ biànzhì - Prevent spoilage	verb,food,quality	[sound:hsk6_变质.wav]
4299-V	HSK 6	比方	bǐfang	example; for example	打个比方 - dǎ gè bǐfang - Give an example<br>比方说 - bǐfang shuō - For example<br>举个比方 - jǔ gè bǐfang - Take an example	noun,expression,communication	[sound:hsk6_比方.wav]
4300-V	HSK 6	兵	bīng	soldier; military; weapon	当兵 - dāng bīng - Be a soldier<br>士兵 - shìbīng - Soldier<br>兵力 - bīnglì - Military force	noun,military,army	[sound:hsk6_兵.wav]
1707-V	HSK 6	病毒	bìngdú	virus	病毒感染 - bìngdú gǎnrǎn - viral infection<br>电脑病毒 - diànnǎo bìngdú - computer virus<br>病毒传播 - bìngdú chuánbō - 传播病毒	health	[sound:hsk1_病毒.wav]
4301-V	HSK 6	必修	bìxiū	compulsory (course); required	必修课 - bìxiū kè - Required course<br>这是必修的 - zhè shì bìxiū de - This is compulsory<br>必修科目 - bìxiū kēmù - Required subject	adjective,education,university	[sound:hsk6_必修.wav]
4302-V	HSK 6	比重	bǐzhòng	proportion; specific gravity	占的比重很大 - zhàn de bǐzhòng hěn dà - Represent a large proportion<br>比重增加 - bǐzhòng zēngjiā - The proportion increases<br>调整比重 - tiáozhěng bǐzhòng - Adjust proportions	noun,mathematics,economy	[sound:hsk6_比重.wav]
4303-V	HSK 6	播	bō	to sow; to broadcast; to air	播种 - bōzhǒng - To sow<br>广播 - guǎngbō - To broadcast<br>播出节目 - bō chū jiémù - Air a program	verb,media,agriculture	[sound:hsk6_播.wav]
4304-V	HSK 6	博览会	bólǎnhuì	exposition; fair	参加博览会 - cānjiā bólǎnhuì - Participate in an exposition<br>世界博览会 - shìjiè bólǎnhuì - World Expo<br>国际博览会 - guójì bólǎnhuì - International fair	noun,commerce,event	[sound:hsk6_博览会.wav]
4305-V	HSK 6	薄弱	bóruò	weak; fragile	薄弱环节 - bóruò huánjié - Weak link<br>基础薄弱 - jīchǔ bóruò - Weak foundation<br>力量薄弱 - lìliang bóruò - Insufficient strength	adjective,weakness,evaluation	[sound:hsk6_薄弱.wav]
4306-V	HSK 6	播种	bōzhǒng	to sow; to seed	春天播种 - chūntiān bōzhǒng - Sow in spring<br>播种希望 - bōzhǒng xīwàng - Sow hope<br>播种季节 - bōzhǒng jìjié - Sowing season	verb,agriculture,nature	[sound:hsk6_播种.wav]
4307-V	HSK 6	脖子	bózi	neck	脖子疼 - bózi téng - Have a sore neck<br>围着脖子 - wéi zhe bózi - Around the neck<br>伸长脖子 - shēn cháng bózi - Crane one's neck	noun,body,anatomy	[sound:hsk6_脖子.wav]
4308-V	HSK 6	布	bù	fabric; cloth	一块布 - yí kuài bù - A piece of fabric<br>棉布 - miánbù - Cotton fabric<br>布料 - bùliào - Textile	noun,textile,material	[sound:hsk6_布.wav]
4309-V	HSK 6	补	bǔ	to repair; to supplement; to fill	补衣服 - bǔ yīfu - Mend a garment<br>补课 - bǔkè - Catch up on a lesson<br>弥补不足 - míbǔ bùzú - Fill in the gaps	verb,repair,daily	[sound:hsk6_补.wav]
4310-V	HSK 6	捕	bǔ	to catch; to capture	捕鱼 - bǔ yú - Fish<br>捕捉 - bǔzhuō - To capture<br>捕获猎物 - bǔhuò lièwù - Capture prey	verb,hunting,action	[sound:hsk6_捕.wav]
4311-V	HSK 6	不耐烦	bú nàifán	impatient; annoyed	他变得不耐烦了 - tā biàn de bú nàifán le - He became impatient<br>不耐烦地等着 - bú nàifán de děng zhe - Wait impatiently<br>表现出不耐烦 - biǎoxiàn chū bú nàifán - Show impatience	adjective,emotion,attitude	[sound:hsk6_不耐烦.wav]
4312-V	HSK 6	不安	bù'ān	anxious; uneasy	感到不安 - gǎndào bù'ān - Feel anxious<br>心里不安 - xīnlǐ bù'ān - Have an uneasy heart<br>坐立不安 - zuòlì bù'ān - Be unable to sit still	adjective,emotion,psychology	[sound:hsk6_不安.wav]
4313-V	HSK 6	不曾	bùcéng	never (past); have never	不曾见过 - bùcéng jiàn guò - Have never seen<br>我不曾去过那里 - wǒ bùcéng qù guò nàlǐ - I have never been there<br>不曾想到 - bùcéng xiǎngdào - Never thought of	adverb,negation,time	[sound:hsk6_不曾.wav]
4314-V	HSK 6	补偿	bǔcháng	to compensate; to indemnify; compensation	补偿损失 - bǔcháng sǔnshī - Compensate for losses<br>经济补偿 - jīngjì bǔcháng - Financial compensation<br>补偿金 - bǔcháng jīn - Indemnity	verb,noun,rights,finance	[sound:hsk6_补偿.wav]
4315-V	HSK 6	不成	bùchéng	to not succeed; (interrogative particle)	说不成 - shuō bùchéng - Unable to say<br>你不来不成？ - nǐ bù lái bùchéng? - You're not coming or what?<br>做不成 - zuò bùchéng - Unable to accomplish	verb,expression,result	[sound:hsk6_不成.wav]
4316-V	HSK 6	不得	bùdé	cannot; must not	不得不 - bùdé bù - Cannot help but<br>不得了 - bùdéliǎo - Incredible; terrible<br>不得已 - bùdéyǐ - Have no choice but to	verb,auxiliary,prohibition	[sound:hsk6_不得.wav]
4317-V	HSK 6	部队	bùduì	army; troops; military unit	参加部队 - cānjiā bùduì - Join the army<br>部队训练 - bùduì xùnliàn - Military training<br>部队生活 - bùduì shēnghuó - Military life	noun,military,army	[sound:hsk6_部队.wav]
4318-V	HSK 6	不顾	búgù	regardless of; despite	不顾危险 - búgù wēixiǎn - Regardless of the danger<br>不顾一切 - búgù yíqiè - Regardless of everything<br>不顾后果 - búgù hòuguǒ - Regardless of the consequences	verb,attitude,determination	[sound:hsk6_不顾.wav]
4319-V	HSK 6	不禁	bùjīn	cannot help but	不禁笑了 - bùjīn xiào le - Cannot help but laugh<br>不禁流泪 - bùjīn liú lèi - Cannot help but cry<br>不禁感叹 - bùjīn gǎntàn - Cannot help but sigh	adverb,emotion,expression	[sound:hsk6_不禁.wav]
4320-V	HSK 6	补课	bǔkè	to make up a lesson; remedial class	周末补课 - zhōumò bǔkè - Remedial class on the weekend<br>给学生补课 - gěi xuéshēng bǔkè - Give remedial classes to students<br>补课费用 - bǔkè fèiyòng - Cost of remedial classes	verb,noun,education	[sound:hsk6_补课.wav]
4321-V	HSK 6	不料	búliào	unexpectedly; contrary to expectations	不料下雨了 - búliào xià yǔ le - It rained unexpectedly<br>不料他来了 - búliào tā lái le - Unexpectedly, he came<br>不料事情发生了变化 - búliào shìqíng fāshēng le biànhuà - Things changed unexpectedly	adverb,surprise,narration	[sound:hsk6_不料.wav]
4322-V	HSK 6	不适	búshì	indisposed; discomfort; unwell	身体不适 - shēntǐ búshì - Feel unwell<br>感到不适 - gǎndào búshì - Feel discomfort<br>胃部不适 - wèi bù búshì - Gastric discomfort	adjective,health,body	[sound:hsk6_不适.wav]
4323-V	HSK 6	不时	bùshí	from time to time; occasionally	不时地看看 - bùshí de kànkan - Look from time to time<br>他不时来找我 - tā bùshí lái zhǎo wǒ - He comes to see me from time to time<br>不时出现 - bùshí chūxiàn - Appear from time to time	adverb,time,frequency	[sound:hsk6_不时.wav]
4324-V	HSK 6	补贴	bǔtiē	subsidy; allowance; to subsidize	政府补贴 - zhèngfǔ bǔtiē - Government subsidy<br>生活补贴 - shēnghuó bǔtiē - Living allowance<br>补贴政策 - bǔtiē zhèngcè - Subsidy policy	noun,verb,finance,economy	[sound:hsk6_补贴.wav]
4325-V	HSK 6	部位	bùwèi	part; area (of the body)	身体部位 - shēntǐ bùwèi - Body part<br>受伤部位 - shòushāng bùwèi - Injured area<br>关键部位 - guānjiàn bùwèi - Critical area	noun,body,medicine	[sound:hsk6_部位.wav]
1797-V	HSK 6	补习	bǔxí	tutoring; private lessons	补习班 - bǔxíbān - tutoring classes<br>补习功课 - bǔxí gōngkè - catch up on missed lessons<br>课外补习 - kèwài bǔxí - extracurricular tutoring	education	[sound:hsk1_补习.wav]
4326-V	HSK 6	不许	bùxǔ	not permitted; forbidden	不许说话 - bùxǔ shuōhuà - No talking<br>不许进入 - bùxǔ jìnrù - No entry<br>不许动 - bùxǔ dòng - Don't move	verb,prohibition,order	[sound:hsk6_不许.wav]
4327-V	HSK 6	不宜	bùyí	not suitable; inadvisable	不宜过多 - bùyí guòduō - Not advisable to have too much<br>此地不宜久留 - cǐ dì bùyí jiǔ liú - One should not stay here too long<br>不宜饮酒 - bùyí yǐn jiǔ - Drinking alcohol is inadvisable	adverb,advice,warning	[sound:hsk6_不宜.wav]
4328-V	HSK 6	不已	bùyǐ	incessantly; without end	激动不已 - jīdòng bùyǐ - Be very moved<br>惊叹不已 - jīngtàn bùyǐ - Be endlessly amazed<br>感慨不已 - gǎnkǎi bùyǐ - Be deeply moved	adverb,intensity,emotion	[sound:hsk6_不已.wav]
4329-V	HSK 6	布置	bùzhì	to decorate; to arrange; to assign	布置房间 - bùzhì fángjiān - Decorate the room<br>布置作业 - bùzhì zuòyè - Assign homework<br>布置任务 - bùzhì rènwu - Assign tasks	verb,organization,education	[sound:hsk6_布置.wav]
4330-V	HSK 6	不止	bùzhǐ	more than; not limited to	不止一次 - bùzhǐ yí cì - More than once<br>不止他一个人 - bùzhǐ tā yí gè rén - Not just him<br>损失不止于此 - sǔnshī bùzhǐ yú cǐ - The losses are not limited to this	adverb,quantity,comparison	[sound:hsk6_不止.wav]
4331-V	HSK 6	不至于	búzhìyú	not go so far as to; not come to	不至于那么严重 - búzhìyú nàme yánzhòng - It's not that serious<br>不至于生气吧 - búzhìyú shēngqì ba - Surely you won't get angry<br>不至于失败 - búzhìyú shībài - It won't come to failure	adverb,judgment,expression	[sound:hsk6_不至于.wav]
1597-V	HSK 6	步骤	bùzhòu	step; stage	操作步骤 - cāozuò bùzhòu - action steps<br>按步骤进行 - àn bùzhòu jìnxíng - follow the steps<br>具体步骤 - jùtǐ bùzhòu - specific steps	work	[sound:hsk1_步骤.wav]
4332-V	HSK 6	踩	cǎi	to step on; to trample	踩到脚 - cǎi dào jiǎo - Step on someone's foot<br>不要踩草地 - bú yào cǎi cǎodì - Don't walk on the lawn<br>踩刹车 - cǎi shāchē - Press the brakes	verb,movement,action	[sound:hsk6_踩.wav]
4333-V	HSK 6	猜测	cāicè	to guess; to conjecture; to suppose	我猜测他会来 - wǒ cāicè tā huì lái - I suppose he will come<br>只是猜测而已 - zhǐ shì cāicè éryǐ - It's just a guess<br>各种猜测 - gè zhǒng cāicè - Various conjectures	verb,thought,judgment	[sound:hsk6_猜测.wav]
4334-V	HSK 6	财产	cáichǎn	property; assets; estate	个人财产 - gèrén cáichǎn - Personal property<br>保护财产 - bǎohù cáichǎn - Protect assets<br>财产权 - cáichǎn quán - Property rights	noun,rights,finance	[sound:hsk6_财产.wav]
4335-V	HSK 6	财富	cáifù	wealth; fortune	积累财富 - jīlěi cáifù - Accumulate wealth<br>精神财富 - jīngshén cáifù - Spiritual wealth<br>社会财富 - shèhuì cáifù - Social wealth	noun,economy,society	[sound:hsk6_财富.wav]
4336-V	HSK 6	采购	cǎigòu	to purchase; to procure; procurement	采购物资 - cǎigòu wùzī - Purchase supplies<br>采购部门 - cǎigòu bùmén - Procurement department<br>集中采购 - jízhōng cǎigòu - Bulk purchasing	verb,noun,commerce,work	[sound:hsk6_采购.wav]
4337-V	HSK 6	彩虹	cǎihóng	rainbow	看到彩虹 - kàn dào cǎihóng - See a rainbow<br>雨后的彩虹 - yǔ hòu de cǎihóng - Rainbow after the rain<br>彩虹的颜色 - cǎihóng de yánsè - The colors of the rainbow	noun,nature,weather	[sound:hsk6_彩虹.wav]
4338-V	HSK 6	才华	cáihuá	talent; gift	有才华 - yǒu cáihuá - Have talent<br>展示才华 - zhǎnshì cáihuá - Show one's talent<br>才华横溢 - cáihuá héngyì - Overflowing with talent	noun,ability,art	[sound:hsk6_才华.wav]
4339-V	HSK 6	采集	cǎijí	to collect; to gather; to harvest	采集数据 - cǎijí shùjù - Collect data<br>采集样本 - cǎijí yàngběn - Collect samples<br>采集信息 - cǎijí xìnxī - Gather information	verb,research,science	[sound:hsk6_采集.wav]
4340-V	HSK 6	采纳	cǎinà	to adopt; to accept (a suggestion)	采纳建议 - cǎinà jiànyì - Adopt a suggestion<br>采纳意见 - cǎinà yìjiàn - Accept an opinion<br>采纳方案 - cǎinà fāng'àn - Adopt a plan	verb,decision,communication	[sound:hsk6_采纳.wav]
4341-V	HSK 6	才能	cáinéng	talent; ability; competence	发挥才能 - fāhuī cáinéng - Make the most of one's talents<br>有才能的人 - yǒu cáinéng de rén - Talented person<br>各种才能 - gè zhǒng cáinéng - Various talents	noun,ability,work	[sound:hsk6_才能.wav]
