ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
2900-V	HSK 5	宝	bǎo	trésor, précieux	宝贝 - bǎobèi - Trésor, chéri<br>珍宝 - zhēnbǎo - Trésor précieux<br>国宝 - guóbǎo - Trésor national	nom,adjectif,valeur	[sound:hsk5_宝.wav]
2901-V	HSK 5	保	bǎo	protéger, garantir	保护 - bǎohù - Protéger<br>保证 - bǎozhèng - Garantir<br>保持 - bǎochí - Maintenir	verbe,protection,assurance	[sound:hsk5_保.wav]
2902-V	HSK 5	保安	bǎo'ān	agent de sécurité	保安人员 - bǎo'ān rényuán - Personnel de sécurité<br>当保安 - dāng bǎo'ān - Être agent de sécurité<br>问保安 - wèn bǎo'ān - Demander à l'agent de sécurité	nom,travail,sécurité	[sound:hsk5_保安.wav]
2903-V	HSK 5	宝贝	bǎobèi	trésor, chéri(e)	我的宝贝 - wǒ de bǎobèi - Mon trésor<br>宝贝，晚安 - bǎobèi, wǎn'ān - Bonne nuit, chéri(e)<br>这是我的宝贝 - zhè shì wǒ de bǎobèi - C'est mon trésor	nom,affection,valeur	[sound:hsk5_宝贝.wav]
1345-V	HSK 5	保持	bǎochí	maintenir	保持联系 - bǎochí liánxì - Restons en contact<br>保持健康 - bǎochí jiànkāng - garder la santé<br>保持稳定 - bǎochí wěndìng - maintenir le stabilité	verbe	[sound:hsk1_保持.wav]
1509-V	HSK 5	保存	bǎocún	sauvegarder	保存文件 - bǎocún wénjiàn - enregistrer un fichier<br>保存照片 - bǎocún zhàopiàn - Sauvegarder une photo<br>保存数据 - bǎocún shùjù - Sauvegarder des données	technologie	[sound:hsk1_保存.wav]
2904-V	HSK 5	报到	bàodào	se présenter, s'enregistrer	新生报到 - xīnshēng bàodào - Inscription des nouveaux étudiants<br>去报到 - qù bàodào - Aller s'enregistrer<br>报到时间 - bàodào shíjiān - Heure d'enregistrement	verbe,administration,arrivée	[sound:hsk5_报到.wav]
2905-V	HSK 5	报道	bàodào	reportage, rapporter	新闻报道 - xīnwén bàodào - Reportage<br>报道说 - bàodào shuō - Le reportage dit<br>媒体报道 - méitǐ bàodào - Couverture médiatique	nom,verbe,média	[sound:hsk5_报道.wav]
874-V	HSK 5	报告	bàogào	rapport	写报告 - xiě bàogào - Écrire un rapport<br>交报告 - jiāo bàogào - Remettre un rapport<br>工作报告 - gōngzuò bàogào - Rapport de travail	travail	[sound:hsk1_报告.wav]
2906-V	HSK 5	宝贵	bǎoguì	précieux, de grande valeur	宝贵的经验 - bǎoguì de jīngyàn - Expérience précieuse<br>时间很宝贵 - shíjiān hěn bǎoguì - Le temps est précieux<br>宝贵的机会 - bǎoguì de jīhuì - Opportunité précieuse	adjectif,valeur,importance	[sound:hsk5_宝贵.wav]
2907-V	HSK 5	包裹	bāoguǒ	colis, paquet	收到包裹 - shōudào bāoguǒ - Recevoir un colis<br>寄包裹 - jì bāoguǒ - Envoyer un colis<br>包裹到了 - bāoguǒ dào le - Le colis est arrivé	nom,objet,envoi	[sound:hsk5_包裹.wav]
2908-V	HSK 5	包含	bāohán	contenir, inclure	包含什么？ - bāohán shénme? - Qu'est-ce que ça contient ?<br>这包含税吗？ - zhè bāohán shuì ma? - Est-ce que ça inclut les taxes ?<br>包含在内 - bāohán zài nèi - Inclus dedans	verbe,contenu,inclusion	[sound:hsk5_包含.wav]
1122-V	HSK 5	报警	bàojǐng	signaler à la police	快报警 - kuài bàojǐng - appeler la police<br>报警电话 - bàojǐng diànhuà - numéro d'urgence de la police<br>报警求助 - bàojǐng qiúzhù - appel pour l'aide de la police	sécurité	[sound:hsk1_报警.wav]
1411-V	HSK 5	包括	bāokuò	inclure	包括我 - bāokuò wǒ - incluant moi<br>范围包括 - fànwéi bāokuò - encompassant<br>其中包括 - qízhōng bāokuò - compris parmi	verbe	[sound:hsk1_包括.wav]
2909-V	HSK 5	保留	bǎoliú	conserver, garder	保留意见 - bǎoliú yìjiàn - Réserver son opinion<br>保留传统 - bǎoliú chuántǒng - Préserver la tradition<br>保留权利 - bǎoliú quánlì - Se réserver le droit	verbe,action,maintien	[sound:hsk5_保留.wav]
1574-V	HSK 5	保险	bǎoxiǎn	assurance	买保险 - mǎi bǎoxiǎn - acheter une assurance<br>医疗保险 - yīliáo bǎoxiǎn - assurance maladie<br>保险公司 - bǎoxiǎn gōngsī - société d'assurance	argent	[sound:hsk1_保险.wav]
2910-V	HSK 5	暴雨	bàoyǔ	orage, pluie torrentielle	暴雨来了 - bàoyǔ lái le - L'orage arrive<br>暴雨警报 - bàoyǔ jǐngbào - Alerte aux orages<br>下暴雨 - xià bàoyǔ - Il y a un orage	nom,météo,pluie	[sound:hsk5_暴雨.wav]
2911-V	HSK 5	抱怨	bàoyuàn	se plaindre	别抱怨 - bié bàoyuàn - Ne te plains pas<br>他总是抱怨 - tā zǒngshì bàoyuàn - Il se plaint tout le temps<br>抱怨什么？ - bàoyuàn shénme? - De quoi te plains-tu ?	verbe,émotion,plainte	[sound:hsk5_抱怨.wav]
2912-V	HSK 5	保质期	bǎozhìqī	date de péremption	保质期多久？ - bǎozhìqī duōjiǔ? - Quelle est la date de péremption ?<br>过了保质期 - guò le bǎozhìqī - Périmé<br>保质期内 - bǎozhìqī nèi - Avant la date de péremption	nom,nourriture,temps	[sound:hsk5_保质期.wav]
1547-V	HSK 5	包装	bāozhuāng	emballage	包装很好 - bāozhuāng hěn hǎo - emballage impeccable<br>产品包装 - chǎnpǐn bāozhuāng - emballage du produit<br>包装设计 - bāozhuāng shèjì - conception d'emballage	shopping	[sound:hsk1_包装.wav]
2913-V	HSK 5	把握	bǎwò	saisir, maîtriser; certitude	把握机会 - bǎwò jīhuì - Saisir l'opportunité<br>有把握 - yǒu bǎwò - Être sûr de soi<br>把握好时间 - bǎwò hǎo shíjiān - Bien gérer son temps	verbe,nom,contrôle	[sound:hsk5_把握.wav]
11485-V	HSK 5	背2	bèi	dos; derrière; réciter (par cœur)	他在我背后 - tā zài wǒ bèihòu - il est derrière moi<br>背诵课文 - bèisòng kèwén - réciter le texte<br>背面朝上 - bèimiàn cháo shàng - verso vers le haut	nom,corps,langage	[sound:hsk5_背.wav]
2914-V	HSK 5	背后	bèihòu	derrière, dans le dos	在背后 - zài bèihòu - Derrière<br>背后说人 - bèihòu shuō rén - Parler dans le dos de quelqu'un<br>背后的故事 - bèihòu de gùshi - L'histoire derrière	nom,position,caché	[sound:hsk5_背后.wav]
2915-V	HSK 5	背景	bèijǐng	arrière-plan, contexte	背景音乐 - bèijǐng yīnyuè - Musique de fond<br>文化背景 - wénhuà bèijǐng - Contexte culturel<br>了解背景 - liǎojiě bèijǐng - Comprendre le contexte	nom,information,contexte	[sound:hsk5_背景.wav]
2916-V	HSK 5	被子	bèizi	couverture, couette	盖被子 - gài bèizi - Se couvrir d'une couette<br>被子很暖 - bèizi hěn nuǎn - La couette est chaude<br>洗被子 - xǐ bèizi - Laver la couette	nom,literie,objet	[sound:hsk5_被子.wav]
2917-V	HSK 5	本2	běn	de base; propre à; essence, nature (sens "fondamental")	本人 - běnrén - moi-même; la personne concernée<br>本质 - běnzhì - essence; nature<br>本身 - běnshēn - en soi; lui-même	nom,concept,abstrait	[sound:hsk5_本.wav]
2918-V	HSK 5	本地	běndì	local	本地人 - běndì rén - Habitant local<br>本地特产 - běndì tèchǎn - Spécialités locales<br>本地新闻 - běndì xīnwén - Nouvelles locales	nom,adjectif,lieu	[sound:hsk5_本地.wav]
2919-V	HSK 5	本领	běnlǐng	compétence, talent	有本领 - yǒu běnlǐng - Avoir du talent<br>学本领 - xué běnlǐng - Apprendre des compétences<br>真本领 - zhēn běnlǐng - Vraie compétence	nom,capacité,habileté	[sound:hsk5_本领.wav]
2920-V	HSK 5	本人	běnrén	soi-même, en personne	本人亲自 - běnrén qīnzì - En personne<br>需要本人 - xūyào běnrén - Nécessite la présence en personne<br>本人签名 - běnrén qiānmíng - Signature personnelle	pronom,personne,identité	[sound:hsk5_本人.wav]
1408-V	HSK 5	本质	běnzhì	essence	本质问题 - běnzhì wèntí - question essentielle<br>事物本质 - shìwù běnzhì - essence des choses<br>揭示本质 - jiēshì běnzhì - révéler l'essence	nom	[sound:hsk1_本质.wav]
2921-V	HSK 5	必	bì	certainement, devoir	必须 - bìxū - Devoir, falloir<br>必定 - bìdìng - Certainement<br>必然 - bìrán - Inévitable	adverbe,nécessité,obligation	[sound:hsk5_必.wav]
2922-V	HSK 5	便	biàn	alors, donc; commode	方便 - fāngbiàn - Commode<br>便宜 - piányi - Bon marché<br>随便 - suíbiàn - Comme on veut	conjonction,adjectif,commodité	[sound:hsk5_便.wav]
2923-V	HSK 5	变动	biàndòng	changement, modification	有变动 - yǒu biàndòng - Il y a des changements<br>时间变动 - shíjiān biàndòng - Changement d'horaire<br>计划变动 - jìhuà biàndòng - Changement de plan	nom,verbe,modification	[sound:hsk5_变动.wav]
2924-V	HSK 5	便利	biànlì	pratique, commode	很便利 - hěn biànlì - Très pratique<br>交通便利 - jiāotōng biànlì - Transports pratiques<br>便利服务 - biànlì fúwù - Service pratique	adjectif,commodité,facilité	[sound:hsk5_便利.wav]
2925-V	HSK 5	便利店	biànlìdiàn	supérette, konbini	去便利店 - qù biànlìdiàn - Aller à la supérette<br>便利店在哪里？ - biànlìdiàn zài nǎlǐ? - Où est la supérette ?<br>24小时便利店 - 24 xiǎoshí biànlìdiàn - Supérette ouverte 24h	nom,commerce,lieu	[sound:hsk5_便利店.wav]
1321-V	HSK 5	表达	biǎodá	exprimer	表达感谢 - biǎodá gǎnxiè - Exprimer ma gratitude<br>表达意见 - biǎodá yìjiàn - Exprimer mon avis<br>清楚表达 - qīngchu biǎodá - Exprimer clairement	verbe	[sound:hsk1_表达.wav]
2926-V	HSK 5	表面	biǎomiàn	surface, apparence	表面上 - biǎomiàn shàng - En apparence<br>表面光滑 - biǎomiàn guānghuá - Surface lisse<br>只看表面 - zhǐ kàn biǎomiàn - Ne voir que l'apparence	nom,extérieur,apparence	[sound:hsk5_表面.wav]
2927-V	HSK 5	表明	biǎomíng	indiquer, montrer	表明态度 - biǎomíng tàidu - Exprimer son attitude<br>这表明 - zhè biǎomíng - Cela indique<br>表明意见 - biǎomíng yìjiàn - Exprimer son opinion	verbe,communication,démonstration	[sound:hsk5_表明.wav]
1378-V	HSK 5	表情	biǎoqíng	expression	面部表情 - miànbù biǎoqíng - expression faciale<br>表情丰富 - biǎoqíng fēngfù - expressions variées<br>表情包 - biǎoqíngbāo - gifs d'émotions	nom	[sound:hsk1_表情.wav]
2928-V	HSK 5	标题	biāotí	titre	文章标题 - wénzhāng biāotí - Titre de l'article<br>写标题 - xiě biāotí - Écrire le titre<br>标题是什么？ - biāotí shì shénme? - Quel est le titre ?	nom,texte,entête	[sound:hsk5_标题.wav]
2929-V	HSK 5	标志	biāozhì	symbole, signe	品牌标志 - pǐnpái biāozhì - Logo de marque<br>交通标志 - jiāotōng biāozhì - Panneau de signalisation<br>标志性建筑 - biāozhìxìng jiànzhù - Bâtiment emblématique	nom,symbole,identification	[sound:hsk5_标志.wav]
2930-V	HSK 5	彼此	bǐcǐ	l'un l'autre, mutuellement	彼此帮助 - bǐcǐ bāngzhù - S'entraider<br>彼此了解 - bǐcǐ liǎojiě - Se connaître mutuellement<br>彼此尊重 - bǐcǐ zūnzhòng - Se respecter mutuellement	pronom,relation,réciprocité	[sound:hsk5_彼此.wav]
2057-CSV	HSK 5	别2	bié	XXX	XXX	XXX	XXX
2932-V	HSK 5	比分	bǐfēn	score	比分是多少？ - bǐfēn shì duōshao? - Quel est le score ?<br>比分平 - bǐfēn píng - Match nul<br>最终比分 - zuìzhōng bǐfēn - Score final	nom,sport,résultat	[sound:hsk5_比分.wav]
642-V	HSK 5	毕竟	bìjìng	après tout	毕竟是第一次 - bìjìng shì dì yī cì - c'est la première fois	adverbe	[sound:hsk1_毕竟.wav]
1405-V	HSK 5	比例	bǐlì	proportion	比例失调 - bǐlì shītiáo - proportion démesurée<br>按比例 - àn bǐlì - en proportion<br>比例协调 - bǐlì xiétiáo - proportion harmonieuse	nom	[sound:hsk1_比例.wav]
2933-V	HSK 5	避免	bìmiǎn	éviter	避免错误 - bìmiǎn cuòwù - Éviter les erreurs<br>无法避免 - wúfǎ bìmiǎn - Inévitable<br>避免麻烦 - bìmiǎn máfan - Éviter les ennuis	verbe,action,prévention	[sound:hsk5_避免.wav]
2934-V	HSK 5	闭幕式	bìmùshì	cérémonie de clôture	闭幕式开始 - bìmùshì kāishǐ - La cérémonie de clôture commence<br>奥运闭幕式 - àoyùn bìmùshì - Cérémonie de clôture des JO<br>参加闭幕式 - cānjiā bìmùshì - Assister à la cérémonie de clôture	nom,événement,fin	[sound:hsk5_闭幕式.wav]
2935-V	HSK 5	饼	bǐng	galette, gâteau plat	月饼 - yuèbǐng - Gâteau de lune<br>煎饼 - jiānbǐng - Crêpe chinoise<br>饼干 - bǐnggān - Biscuit	nom,nourriture,pâtisserie	[sound:hsk5_饼.wav]
2936-V	HSK 5	病房	bìngfáng	chambre d'hôpital	住在病房 - zhù zài bìngfáng - Être hospitalisé<br>病房号码 - bìngfáng hàomǎ - Numéro de chambre<br>去病房看望 - qù bìngfáng kànwàng - Aller rendre visite à l'hôpital	nom,santé,lieu	[sound:hsk5_病房.wav]
2937-V	HSK 5	病情	bìngqíng	état de santé, maladie	病情好转 - bìngqíng hǎozhuǎn - L'état de santé s'améliore<br>病情严重 - bìngqíng yánzhòng - État grave<br>了解病情 - liǎojiě bìngqíng - Comprendre l'état de santé	nom,santé,état	[sound:hsk5_病情.wav]
1437-V	HSK 5	必然	bìrán	inévitable	必然结果 - bìrán jiéguǒ - résultat inévitable<br>必然会 - bìrán huì - Fonctionnera nécessairement<br>必然趋势 - bìrán qūshì - Tendance inévitable	adverbe	[sound:hsk1_必然.wav]
2938-V	HSK 5	必需	bìxū	indispensable, nécessaire	必需品 - bìxūpǐn - Articles de première nécessité<br>生活必需 - shēnghuó bìxū - Nécessités de la vie<br>必需的东西 - bìxū de dōngxi - Choses indispensables	adjectif,nécessité,obligation	[sound:hsk5_必需.wav]
2939-V	HSK 5	必要	bìyào	nécessaire	有必要 - yǒu bìyào - C'est nécessaire<br>没必要 - méi bìyào - Ce n'est pas nécessaire<br>必要的准备 - bìyào de zhǔnbèi - Préparation nécessaire	adjectif,nécessité,importance	[sound:hsk5_必要.wav]
2940-V	HSK 5	比喻	bǐyù	métaphore, comparaison	打比喻 - dǎ bǐyù - Faire une comparaison<br>比喻说法 - bǐyù shuōfǎ - Expression métaphorique<br>用比喻 - yòng bǐyù - Utiliser une métaphore	nom,verbe,rhétorique	[sound:hsk5_比喻.wav]
2941-V	HSK 5	拨打	bōdǎ	composer (numéro), appeler	拨打电话 - bōdǎ diànhuà - Passer un appel<br>请拨打 - qǐng bōdǎ - Veuillez appeler<br>拨打客服 - bōdǎ kèfú - Appeler le service client	verbe,téléphone,communication	[sound:hsk5_拨打.wav]
2942-V	HSK 5	玻璃	bōli	verre	玻璃杯 - bōli bēi - Verre (récipient)<br>玻璃窗 - bōli chuāng - Fenêtre en verre<br>玻璃碎了 - bōli suì le - Le verre s'est cassé	nom,matériau,objet	[sound:hsk5_玻璃.wav]
587-V	HSK 5	博物馆	bówùguǎn	musée	去博物馆 - qù bówùguǎn - Visiter le musée<br>参观博物馆 - cānguān bówùguǎn - Visiter le musée	lieu	[sound:hsk1_博物馆.wav]
2943-V	HSK 5	补充	bǔchōng	compléter, ajouter	补充说明 - bǔchōng shuōmíng - Ajouter des explications<br>补充水分 - bǔchōng shuǐfèn - S'hydrater<br>补充一点 - bǔchōng yìdiǎn - Ajouter quelque chose	verbe,ajout,complément	[sound:hsk5_补充.wav]
2944-V	HSK 5	不得了	bùdéliǎo	terrible, extraordinaire	高兴得不得了 - gāoxìng de bùdéliǎo - Extrêmement content<br>忙得不得了 - máng de bùdéliǎo - Extrêmement occupé<br>热得不得了 - rè de bùdéliǎo - Terriblement chaud	adjectif,degré,intensité	[sound:hsk5_不得了.wav]
2945-V	HSK 5	不符	bùfú	ne pas correspondre	与事实不符 - yǔ shìshí bùfú - Ne correspond pas aux faits<br>不符合要求 - bù fúhé yāoqiú - Ne répond pas aux exigences<br>名不符实 - míng bù fú shí - Le nom ne correspond pas à la réalité	verbe,différence,inadéquation	[sound:hsk5_不符.wav]
2946-V	HSK 5	不利	búlì	défavorable	不利因素 - búlì yīnsù - Facteur défavorable<br>对健康不利 - duì jiànkāng búlì - Mauvais pour la santé<br>处于不利地位 - chǔyú búlì dìwèi - Être dans une position défavorable	adjectif,situation,négatif	[sound:hsk5_不利.wav]
2947-V	HSK 5	不良	bùliáng	mauvais, défectueux	不良习惯 - bùliáng xíguàn - Mauvaise habitude<br>不良影响 - bùliáng yǐngxiǎng - Mauvaise influence<br>不良反应 - bùliáng fǎnyìng - Réaction indésirable	adjectif,qualité,négatif	[sound:hsk5_不良.wav]
2948-V	HSK 5	不然	bùrán	sinon, autrement	不然就 - bùrán jiù - Sinon alors<br>快走，不然迟到 - kuài zǒu, bùrán chídào - Dépêche-toi, sinon tu seras en retard<br>要不然 - yàobùrán - Sinon	conjonction,condition,alternative	[sound:hsk5_不然.wav]
2949-V	HSK 5	不幸	búxìng	malheur, malheureusement	不幸的是 - búxìng de shì - Malheureusement<br>不幸的事 - búxìng de shì - Événement malheureux<br>遭遇不幸 - zāoyù búxìng - Subir un malheur	nom,adverbe,négatif	[sound:hsk5_不幸.wav]
2950-V	HSK 5	步行	bùxíng	marcher, aller à pied	步行去 - bùxíng qù - Y aller à pied<br>步行十分钟 - bùxíng shí fēnzhōng - Dix minutes à pied<br>步行街 - bùxíngjiē - Rue piétonne	verbe,mouvement,déplacement	[sound:hsk5_步行.wav]
2951-V	HSK 5	不要紧	búyàojǐn	ce n'est pas grave	不要紧的 - búyàojǐn de - Ce n'est pas grave<br>迟到一会儿不要紧 - chídào yíhuìr búyàojǐn - Ce n'est pas grave d'être un peu en retard<br>没关系，不要紧 - méi guānxi, búyàojǐn - Pas de problème, ce n'est pas grave	expression,réconfort,minimisation	[sound:hsk5_不要紧.wav]
2952-V	HSK 5	不足	bùzú	insuffisant, manquer	经验不足 - jīngyàn bùzú - Manque d'expérience<br>准备不足 - zhǔnbèi bùzú - Préparation insuffisante<br>不足之处 - bùzú zhī chù - Points faibles	adjectif,verbe,insuffisance	[sound:hsk5_不足.wav]
2953-V	HSK 5	才2	cái	talent, capacité	人才 - réncái - Talent, personne talentueuse<br>天才 - tiāncái - Génie<br>才华 - cáihuá - Talent artistique	nom,capacité,intelligence	[sound:hsk5_才.wav]
2954-V	HSK 5	采访	cǎifǎng	interviewer	采访记者 - cǎifǎng jìzhě - Journaliste d'interview<br>接受采访 - jiēshòu cǎifǎng - Accepter une interview<br>去采访 - qù cǎifǎng - Aller interviewer	verbe,nom,média	[sound:hsk5_采访.wav]
2955-V	HSK 5	裁判	cáipàn	arbitre	裁判员 - cáipànyuán - Arbitre<br>裁判的决定 - cáipàn de juédìng - Décision de l'arbitre<br>主裁判 - zhǔ cáipàn - Arbitre principal	nom,sport,jugement	[sound:hsk5_裁判.wav]
2956-V	HSK 5	采取	cǎiqǔ	adopter, prendre (mesures)	采取措施 - cǎiqǔ cuòshī - Prendre des mesures<br>采取行动 - cǎiqǔ xíngdòng - Passer à l'action<br>采取办法 - cǎiqǔ bànfǎ - Adopter une méthode	verbe,action,décision	[sound:hsk5_采取.wav]
2957-V	HSK 5	彩色	cǎisè	en couleur, multicolore	彩色照片 - cǎisè zhàopiàn - Photo en couleur<br>彩色电视 - cǎisè diànshì - Télévision couleur<br>彩色的 - cǎisè de - Coloré	adjectif,couleur,visuel	[sound:hsk5_彩色.wav]
2958-V	HSK 5	采用	cǎiyòng	adopter, utiliser	采用新方法 - cǎiyòng xīn fāngfǎ - Adopter une nouvelle méthode<br>采用技术 - cǎiyòng jìshù - Utiliser une technologie<br>采用什么方式？ - cǎiyòng shénme fāngshì? - Quelle méthode utiliser ?	verbe,utilisation,choix	[sound:hsk5_采用.wav]
2959-V	HSK 5	藏	cáng	cacher, dissimuler	藏起来 - cáng qǐlai - Se cacher<br>把钱藏好 - bǎ qián cáng hǎo - Bien cacher l'argent<br>藏在哪里？ - cáng zài nǎlǐ? - Où est-ce caché ?	verbe,action,secret	[sound:hsk5_藏.wav]
2960-V	HSK 5	参考	cānkǎo	référence, consulter	参考资料 - cānkǎo zīliào - Documents de référence<br>供参考 - gōng cānkǎo - Pour référence<br>参考书 - cānkǎoshū - Ouvrage de référence	nom,verbe,information	[sound:hsk5_参考.wav]
2961-V	HSK 5	餐饮	cānyǐn	restauration	餐饮服务 - cānyǐn fúwù - Service de restauration<br>餐饮业 - cānyǐnyè - Secteur de la restauration<br>餐饮费用 - cānyǐn fèiyòng - Frais de restauration	nom,nourriture,service	[sound:hsk5_餐饮.wav]
2962-V	HSK 5	参与	cānyù	participer	参与活动 - cānyù huódòng - Participer à une activité<br>积极参与 - jījí cānyù - Participer activement<br>参与讨论 - cānyù tǎolùn - Participer à la discussion	verbe,action,implication	[sound:hsk5_参与.wav]
2963-V	HSK 5	操作	cāozuò	opérer, manipuler	操作方法 - cāozuò fāngfǎ - Mode opératoire<br>简单操作 - jiǎndān cāozuò - Manipulation simple<br>操作系统 - cāozuò xìtǒng - Système d'exploitation	verbe,nom,technique	[sound:hsk5_操作.wav]
2964-V	HSK 5	册	cè	volume, tome	一册书 - yì cè shū - Un volume<br>上册下册 - shàngcè xiàcè - Premier et deuxième tome<br>画册 - huàcè - Album illustré	classificateur,livre,quantité	[sound:hsk5_册.wav]
2965-V	HSK 5	测	cè	mesurer, tester	测试 - cèshì - Tester<br>测量 - cèliáng - Mesurer<br>体温测一下 - tǐwēn cè yíxià - Prendre la température	verbe,mesure,évaluation	[sound:hsk5_测.wav]
2966-V	HSK 5	曾	céng	autrefois, jadis	曾经 - céngjīng - Autrefois<br>曾经去过 - céngjīng qù guò - Y être allé autrefois<br>曾说过 - céng shuō guò - Avoir dit autrefois	adverbe,temps,passé	[sound:hsk5_曾.wav]
2967-V	HSK 5	曾经	céngjīng	autrefois, jadis	曾经是 - céngjīng shì - Était autrefois<br>我曾经去过 - wǒ céngjīng qù guò - J'y suis allé autrefois<br>曾经很流行 - céngjīng hěn liúxíng - C'était très populaire autrefois	adverbe,temps,passé	[sound:hsk5_曾经.wav]
2968-V	HSK 5	测试	cèshì	test, tester	进行测试 - jìnxíng cèshì - Effectuer un test<br>测试结果 - cèshì jiéguǒ - Résultats du test<br>水平测试 - shuǐpíng cèshì - Test de niveau	nom,verbe,évaluation	[sound:hsk5_测试.wav]
2969-V	HSK 5	插	chā	insérer, brancher	插电源 - chā diànyuán - Brancher<br>插花 - chāhuā - Arrangement floral<br>插进去 - chā jìnqù - Insérer	verbe,action,connexion	[sound:hsk5_插.wav]
2970-V	HSK 5	差别	chābié	différence	有差别 - yǒu chābié - Il y a une différence<br>差别很大 - chābié hěn dà - Grande différence<br>没什么差别 - méi shénme chābié - Pas de différence	nom,distinction,comparaison	[sound:hsk5_差别.wav]
2971-V	HSK 5	拆	chāi	démonter, ouvrir	拆开 - chāi kāi - Ouvrir, défaire<br>拆包裹 - chāi bāoguǒ - Ouvrir un colis<br>拆掉 - chāi diào - Démonter	verbe,action,séparation	[sound:hsk5_拆.wav]
2972-V	HSK 5	差距	chājù	écart, différence	差距很大 - chājù hěn dà - Grand écart<br>缩小差距 - suōxiǎo chājù - Réduire l'écart<br>贫富差距 - pínfù chājù - Écart entre riches et pauvres	nom,distinction,mesure	[sound:hsk5_差距.wav]
